User ID,Ticket ID,Opened Date,Priority,First Response Time,First Response Date,Resolution Time,Resolved Date,Status,Subject,Happiness Rating
122,INC-734,2022-08-08 01:50:00,Low,237.45,2022-08-08 05:47:27,287.96,2022-08-08 06:37:57.599999999,Closed,Menu Audio Cancellation Lag Navigation Exception.,Neutral
46,INC-735,2022-08-08 03:14:00,High,49.7,2022-08-08 04:03:42,2791.4199999999996,2022-08-10 01:45:25.199999999,Closed,Authentication Chargeback Code Code Error message Migration.,Happy
13,INC-736,2022-08-08 05:55:00,Low,1914.68,2022-08-09 13:49:40.800000,1971.3500000000001,2022-08-09 14:46:21,Closed,Form Issue Security.,Neutral
6,INC-737,2022-08-08 08:30:00,Low,34.91,2022-08-08 09:04:54.600000,919.6999999999999,2022-08-08 23:49:41.999999999,Closed,Backup Unresponsive Down Setting Configuration.,Unhappy
29,INC-738,2022-08-08 23:48:00,Medium,46.61,2022-08-09 00:34:36.600000,623.9,2022-08-09 10:11:54,Closed,Label Log Firewall Checkbox.,Neutral
108,INC-739,2022-08-08 00:12:00,Low,2294.1,2022-08-09 14:26:06,2647.79,2022-08-09 20:19:47.400000,Closed,Cancellation Billing File Setting Search User Feature.,Unhappy
49,INC-740,2022-08-08 14:11:00,High,59.31,2022-08-08 15:10:18.600000,70.35,2022-08-08 15:21:21,Closed,Crash Authorization Chargeback Debug Form.,Neutral
285,INC-741,2022-08-08 18:53:00,Low,780.78,2022-08-09 07:53:46.799999999,986.53,2022-08-09 11:19:31.799999999,Closed,Renewal Error message Debug Compatibility Sort Document Setting.,Happy
154,INC-742,2022-08-08 11:14:00,Medium,294.94,2022-08-08 16:08:56.400000,354.98,2022-08-08 17:08:58.800000,Closed,Password Preference Upgrade Menu Design Text button.,Neutral
279,INC-743,2022-08-08 14:42:00,High,4076.79,2022-08-11 10:38:47.400000,4114.99,2022-08-11 11:16:59.400000,Closed,Input Option Subscription Offline Server Update.,Neutral
148,INC-744,2022-08-08 13:33:00,High,1095.73,2022-08-09 07:48:43.800000,2065.58,2022-08-09 23:58:34.799999999,Closed,Attachment Migration Form Lag.,Unhappy
210,INC-745,2022-08-08 04:52:00,High,1560.38,2022-08-09 06:52:22.800000,1852.77,2022-08-09 11:44:46.200000,Closed,Functionality Subscription Problem.,Neutral
221,INC-746,2022-08-08 13:20:00,Low,29.85,2022-08-08 13:49:51,65.1,2022-08-08 14:25:05.999999999,Closed,Malfunction Password Profile Expiration Access TextArea.,Neutral
13,INC-747,2022-08-08 12:33:00,Low,49.54,2022-08-08 13:22:32.400000,77.6,2022-08-08 13:50:36,Closed,Attachment User Interface Navigation Filter Form.,Happy
79,INC-748,2022-08-08 11:17:00,Urgent,47.74,2022-08-08 12:04:44.400000,54.160000000000004,2022-08-08 12:11:09.600000,Closed,Feature Invoice Form TextArea.,Happy
168,INC-749,2022-08-08 11:06:00,Medium,37.68,2022-08-08 11:43:40.800000,86.35,2022-08-08 12:32:21,Closed,Issue Hosting Download Bug.,Happy
209,INC-750,2022-08-09 19:46:00,High,225.22,2022-08-09 23:31:13.200000,468.12,2022-08-10 03:34:07.200000,Closed,Firewall Offline Permission Slow.,Happy
196,INC-751,2022-08-09 08:57:00,Medium,38.68,2022-08-09 09:35:40.800000,886.28,2022-08-09 23:43:16.799999999,Closed,Search Button Image Lag.,Neutral
110,INC-752,2022-08-09 11:31:00,Low,164.14,2022-08-09 14:15:08.400000,326.03999999999996,2022-08-09 16:57:02.399999999,Closed,Button Server Search Option Refund.,Happy
33,INC-753,2022-08-09 00:18:00,Medium,50.38,2022-08-09 01:08:22.800000,235.31,2022-08-09 04:13:18.600000,Closed,Firewall Payment Freeze Interface Input.,Happy
61,INC-754,2022-08-09 10:58:00,High,254.64,2022-08-09 15:12:38.400000,269.40999999999997,2022-08-09 15:27:24.599999999,Closed,Input Payment Permission Setting Configuration Navigation File Migration.,Neutral
121,INC-755,2022-08-09 04:16:00,Low,148.9,2022-08-09 06:44:54,189.72,2022-08-09 07:25:43.200000,Closed,Attachment Log Dropdown.,Happy
279,INC-756,2022-08-09 04:08:00,High,11.86,2022-08-09 04:19:51.599999999,1302.78,2022-08-10 01:50:46.800000,Closed,Payment Debug Account Freeze Unresponsive.,Neutral
6,INC-757,2022-08-09 07:36:00,Medium,22.83,2022-08-09 07:58:49.800000,36.82,2022-08-09 08:12:49.200000,Closed,Cancellation Form Backup Output Setting Billing Label Exception.,Neutral
163,INC-758,2022-08-09 11:19:00,High,30.53,2022-08-09 11:49:31.800000,962.55,2022-08-10 03:21:33,Closed,Alert Output Button.,Unhappy
144,INC-759,2022-08-09 15:51:00,Low,45.37,2022-08-09 16:36:22.200000,64.83,2022-08-09 16:55:49.799999999,Closed,Debug User Access Domain Not working Plan.,Happy
153,INC-760,2022-08-09 02:49:00,Urgent,1133.83,2022-08-09 21:42:49.799999999,1176.25,2022-08-09 22:25:15,Closed,Authentication Cancellation Preference Unresponsive Cancellation Glitch Subscription.,Unhappy
152,INC-761,2022-08-09 14:13:00,High,289.91,2022-08-09 19:02:54.600000,589.59,2022-08-10 00:02:35.400000,Closed,Compatibility Server Code Form Update Button Label.,Neutral
130,INC-762,2022-08-09 03:38:00,Medium,239.34,2022-08-09 07:37:20.400000,258.67,2022-08-09 07:56:40.200000,Closed,Exception Restore Plan Filter Feature Invoice.,Neutral
2,INC-763,2022-08-09 13:56:00,Medium,26.03,2022-08-09 14:22:01.800000,110.16,2022-08-09 15:46:09.599999999,Closed,Usability Down Output Account Design Down Installation.,Neutral
71,INC-764,2022-08-09 23:56:00,Low,36.08,2022-08-10 00:32:04.799999999,368.15999999999997,2022-08-10 06:04:09.600000,Closed,Debug DNS Lag Search Renewal Renewal Installation.,Happy
205,INC-765,2022-08-09 06:17:00,Medium,23.39,2022-08-09 06:40:23.400000,1617.17,2022-08-10 09:14:10.200000,Closed,Permission Trace Subscription Preference Slow File.,Neutral
227,INC-766,2022-08-09 00:23:00,Low,320.34,2022-08-09 05:43:20.399999999,347.12,2022-08-09 06:10:07.200000,Closed,Pagination Upload Menu Malfunction Compatibility.,Neutral
229,INC-767,2022-08-09 09:07:00,Low,31.81,2022-08-09 09:38:48.600000,340.86,2022-08-09 14:47:51.600000,Closed,Button Sort Integration Alert Checkbox Error handling IP Address Download.,Unhappy
6,INC-768,2022-08-09 02:32:00,High,745.18,2022-08-09 14:57:10.799999999,921.3599999999999,2022-08-09 17:53:21.599999999,Closed,Access Setting Form Plan.,Neutral
86,INC-769,2022-08-09 15:17:00,High,340.8,2022-08-09 20:57:48,4233.0199999999995,2022-08-12 13:50:01.199999999,Closed,Access Down Access Plan Offline Plan.,Unhappy
180,INC-770,2022-08-09 23:25:00,Low,143.19,2022-08-10 01:48:11.400000,146.81,2022-08-10 01:51:48.600000,Closed,Sort Label Failed Freeze Output Glitch.,Happy
203,INC-771,2022-08-09 03:04:00,High,24.88,2022-08-09 03:28:52.800000,375.25,2022-08-09 09:19:15,Closed,Update Label DNS Not working.,Happy
141,INC-772,2022-08-09 18:11:00,Urgent,159.13,2022-08-09 20:50:07.800000,411.96000000000004,2022-08-10 01:02:57.600000,Closed,Dns Access Bug TextArea Restore Migration Restore Issue.,Neutral
96,INC-773,2022-08-09 00:37:00,High,160.09,2022-08-09 03:17:05.400000,197.81,2022-08-09 03:54:48.600000,Closed,Setting Crash Profile Pricing TextArea.,Happy
154,INC-774,2022-08-10 07:57:00,High,50.77,2022-08-10 08:47:46.200000,108.17,2022-08-10 09:45:10.200000,Closed,Restore Authentication Form File Profile License Authentication.,Happy
212,INC-775,2022-08-10 15:58:00,Low,313.3,2022-08-10 21:11:18,3055.79,2022-08-12 18:53:47.400000,Closed,Permission Image Server Authorization Usability Offline.,Happy
173,INC-776,2022-08-10 07:05:00,Medium,359.1,2022-08-10 13:04:06,565.3,2022-08-10 16:30:18,Closed,Interface Offline User Upload Video Filter Button.,Neutral
284,INC-777,2022-08-10 13:57:00,High,23.09,2022-08-10 14:20:05.400000,7010.37,2022-08-15 10:47:22.200000,Closed,Alert Profile Malfunction Usability Database Invoice.,Unhappy
271,INC-778,2022-08-10 14:47:00,High,32.54,2022-08-10 15:19:32.399999999,35.44,2022-08-10 15:22:26.399999999,Closed,Plan Renewal Feature Audio.,Happy
178,INC-779,2022-08-10 08:52:00,Medium,591.57,2022-08-10 18:43:34.200000,678.69,2022-08-10 20:10:41.400000,Closed,Menu Renewal Functionality Design Code Lag.,Happy
285,INC-780,2022-08-10 18:01:00,Medium,35.7,2022-08-10 18:36:42,79.11,2022-08-10 19:20:06.600000,Closed,Plan Design Offline Glitch.,Neutral
69,INC-781,2022-08-10 09:39:00,Medium,5.19,2022-08-10 09:44:11.400000,2350.0,2022-08-12 00:49:00,Closed,Not Working Preference Dropdown Menu Error message Cancellation Text button.,Neutral
177,INC-782,2022-08-10 16:08:00,Medium,107.97,2022-08-10 17:55:58.200000,7105.77,2022-08-15 14:33:46.200000,Closed,Crash Configuration Plan Document Installation Billing Lag Link.,Happy
256,INC-783,2022-08-10 15:40:00,Urgent,204.16,2022-08-10 19:04:09.600000,317.07,2022-08-10 20:57:04.200000,Closed,Backup Sort Permission Security Menu Compatibility.,Happy
96,INC-784,2022-08-10 01:38:00,Medium,49.22,2022-08-10 02:27:13.200000,87.67,2022-08-10 03:05:40.200000,Closed,Migration Installation Dropdown Layout.,Unhappy
110,INC-785,2022-08-10 15:26:00,Medium,12.51,2022-08-10 15:38:30.600000,78.96000000000001,2022-08-10 16:44:57.600000,Closed,Password Update Firewall Preference Issue Domain Slow.,Happy
172,INC-786,2022-08-10 17:06:00,Low,745.7,2022-08-11 05:31:42,1095.97,2022-08-11 11:21:58.200000,Closed,Access Pagination Upgrade Output Attachment Offline.,Happy
286,INC-787,2022-08-10 15:10:00,High,236.69,2022-08-10 19:06:41.400000,433.24,2022-08-10 22:23:14.400000,Closed,Functionality Glitch Refund Integration Upgrade.,Happy
175,INC-788,2022-08-10 08:55:00,High,24.85,2022-08-10 09:19:51,56.33,2022-08-10 09:51:19.799999999,Closed,Compatibility Select Failed Preference Download.,Happy
121,INC-789,2022-08-11 08:47:00,Medium,1655.27,2022-08-12 12:22:16.200000,1657.15,2022-08-12 12:24:09,Closed,Image Slow Select Permission Compatibility Unresponsive.,Neutral
89,INC-790,2022-08-11 20:40:00,Low,262.86,2022-08-12 01:02:51.600000,988.87,2022-08-12 13:08:52.200000,Closed,Setting Chargeback Label Refund Select.,Happy
230,INC-791,2022-08-11 21:37:00,High,667.51,2022-08-12 08:44:30.600000,695.51,2022-08-12 09:12:30.600000,Closed,Exception TextArea Plan Alert Input Error message.,Neutral
39,INC-792,2022-08-11 07:48:00,Low,245.49,2022-08-11 11:53:29.400000,287.8,2022-08-11 12:35:48,Closed,Issue Patch Field Offline.,Happy
113,INC-793,2022-08-11 10:18:00,Medium,336.57,2022-08-11 15:54:34.200000,362.53,2022-08-11 16:20:31.800000,Closed,Invoice Feature Patch Attachment Upload.,Neutral
189,INC-794,2022-08-11 23:53:00,Medium,1.37,2022-08-11 23:54:22.200000,6.86,2022-08-11 23:59:51.600000,Closed,Expiration Broken Layout Error message Patch.,Neutral
187,INC-795,2022-08-11 03:07:00,High,42.45,2022-08-11 03:49:27,2509.54,2022-08-12 20:56:32.400000,Closed,Backup Video Security Label.,Happy
116,INC-796,2022-08-11 07:08:00,Low,0.27,2022-08-11 07:08:16.200000,13.01,2022-08-11 07:21:00.600000,Closed,Restore Slow Domain Refund Permission Firewall Update Renewal.,Happy
289,INC-797,2022-08-11 17:18:00,High,929.74,2022-08-12 08:47:44.400000,1054.52,2022-08-12 10:52:31.200000,Closed,Output Error handling Broken Failed.,Happy
181,INC-798,2022-08-11 07:30:00,High,30.45,2022-08-11 08:00:27,7051.91,2022-08-16 05:01:54.600000,Closed,Checkbox Download Problem Payment.,Happy
54,INC-799,2022-08-11 07:05:00,Medium,563.7,2022-08-11 16:28:42,905.47,2022-08-11 22:10:28.200000,Closed,Trace Access Slow Bug.,Happy
217,INC-800,2022-08-11 16:16:00,Medium,29.27,2022-08-11 16:45:16.200000,84.61,2022-08-11 17:40:36.600000,Closed,Layout Select Installation Upgrade.,Happy
147,INC-801,2022-08-11 23:35:00,Medium,31.15,2022-08-12 00:06:09,89.97999999999999,2022-08-12 01:04:58.799999999,Closed,Restore Document Failed Malfunction Navigation Alert Billing.,Happy
229,INC-802,2022-08-11 07:48:00,Medium,655.31,2022-08-11 18:43:18.600000,862.26,2022-08-11 22:10:15.600000,Closed,Warning File Migration Offline Crash.,Neutral
255,INC-803,2022-08-11 21:52:00,High,2.9,2022-08-11 21:54:54,38.339999999999996,2022-08-11 22:30:20.399999999,Closed,Menu Configuration Filter Server Option Warning File Download.,Unhappy
69,INC-804,2022-08-11 09:49:00,High,44.09,2022-08-11 10:33:05.400000,54.06,2022-08-11 10:43:03.600000,Closed,Password Navigation Plan Input Download Option Database.,Happy
225,INC-805,2022-08-11 10:43:00,High,204.35,2022-08-11 14:07:21,437.43,2022-08-11 18:00:25.800000,Closed,Video Trace Cancellation Customization Upgrade Label.,Neutral
171,INC-806,2022-08-11 04:43:00,Medium,10.98,2022-08-11 04:53:58.800000,13.030000000000001,2022-08-11 04:56:01.800000,Closed,Chargeback Update Label.,Happy
9,INC-807,2022-08-11 07:00:00,Low,118.7,2022-08-11 08:58:42,2944.52,2022-08-13 08:04:31.200000,Closed,Document Chargeback Functionality Issue Alert Issue.,Neutral
97,INC-808,2022-08-11 11:12:00,Urgent,143.89,2022-08-11 13:35:53.400000,188.44,2022-08-11 14:20:26.400000,Closed,Attachment IP Address Installation Customization Select Permission Feature.,Neutral
183,INC-809,2022-08-11 00:49:00,Medium,218.53,2022-08-11 04:27:31.800000,486.28999999999996,2022-08-11 08:55:17.399999999,Closed,Chargeback Functionality Option Refund Menu Option.,Neutral
169,INC-810,2022-08-12 18:21:00,Low,99.62,2022-08-12 20:00:37.200000,255.4,2022-08-12 22:36:24,Closed,Glitch Bug Account Migration Upload.,Unhappy
300,INC-811,2022-08-12 10:30:00,High,311.9,2022-08-12 15:41:54,495.25,2022-08-12 18:45:15,Closed,Backup Functionality Integration DNS Error handling Bug.,Happy
260,INC-812,2022-08-12 13:21:00,High,348.83,2022-08-12 19:09:49.800000,493.54999999999995,2022-08-12 21:34:32.999999999,Closed,Interface Installation Filter.,Happy
203,INC-813,2022-08-12 17:13:00,High,15.39,2022-08-12 17:28:23.400000,674.22,2022-08-13 04:27:13.200000,Closed,Access IP Address DNS Cancellation Exception.,Happy
268,INC-814,2022-08-12 22:17:00,Medium,42.39,2022-08-12 22:59:23.400000,86.99000000000001,2022-08-12 23:43:59.400000,Closed,Crash TextArea Problem Update Malfunction IP Address.,Neutral
50,INC-815,2022-08-12 02:15:00,High,34.62,2022-08-12 02:49:37.199999999,198.13,2022-08-12 05:33:07.800000,Closed,Failed Checkbox Authorization Audio Sort.,Neutral
55,INC-816,2022-08-12 01:27:00,Medium,277.83,2022-08-12 06:04:49.800000,595.74,2022-08-12 11:22:44.400000,Closed,Input Code Patch Backup.,Neutral
137,INC-817,2022-08-12 02:49:00,Medium,276.33,2022-08-12 07:25:19.800000,458.88,2022-08-12 10:27:52.800000,Closed,Log Usability Lag Password File.,Neutral
171,INC-818,2022-08-12 00:12:00,Low,119.4,2022-08-12 02:11:24,3504.6600000000003,2022-08-14 10:36:39.600000,Closed,Button Error Video Account.,Unhappy
165,INC-819,2022-08-12 09:10:00,Low,113.39,2022-08-12 11:03:23.400000,7112.660000000001,2022-08-17 07:42:39.600000,Closed,Debug Cancellation Text button Unresponsive Renewal Field.,Happy
110,INC-820,2022-08-12 18:16:00,Medium,46.21,2022-08-12 19:02:12.600000,1367.38,2022-08-13 17:03:22.800000,Closed,Upgrade Configuration Billing Log Layout Input Failed Crash.,Happy
134,INC-821,2022-08-12 02:08:00,High,111.83,2022-08-12 03:59:49.800000,7102.08,2022-08-17 00:30:04.800000,Closed,Feature Trace Malfunction Error message Error handling Bug Broken Database.,Neutral
193,INC-822,2022-08-12 13:00:00,Medium,234.6,2022-08-12 16:54:36,265.99,2022-08-12 17:25:59.400000,Closed,Input Navigation TextArea Customization Subscription.,Neutral
138,INC-823,2022-08-12 03:46:00,High,294.61,2022-08-12 08:40:36.600000,329.57,2022-08-12 09:15:34.200000,Closed,Video Installation Authorization Customization Form.,Happy
70,INC-824,2022-08-12 10:53:00,Urgent,346.87,2022-08-12 16:39:52.200000,394.11,2022-08-12 17:27:06.600000,Closed,Compatibility Invoice Bug Feature.,Neutral
194,INC-825,2022-08-12 22:30:00,Medium,336.96,2022-08-13 04:06:57.600000,3976.02,2022-08-15 16:46:01.200000,Closed,Code Radio button Exception Access Output.,Neutral
42,INC-826,2022-08-12 19:42:00,Low,197.78,2022-08-12 22:59:46.800000,7190.38,2022-08-17 19:32:22.800000,Closed,Down Label Design Profile Code Attachment.,Happy
17,INC-827,2022-08-12 16:35:00,Low,510.81,2022-08-13 01:05:48.600000,1497.43,2022-08-13 17:32:25.800000,Closed,Attachment Payment Error Compatibility Upgrade.,Neutral
241,INC-828,2022-08-12 12:47:00,Low,1082.76,2022-08-13 06:49:45.600000,1108.66,2022-08-13 07:15:39.600000,Closed,Glitch Problem Form Design Security Output Renewal.,Happy
275,INC-829,2022-08-13 08:34:00,High,63.07,2022-08-13 09:37:04.200000,100.78,2022-08-13 10:14:46.800000,Closed,Configuration Link Sort Not working Usability Pricing.,Neutral
81,INC-830,2022-08-14 21:29:00,Low,1097.02,2022-08-15 15:46:01.200000,1148.95,2022-08-15 16:37:57,Closed,Bug Authorization Permission Download User Button Profile.,Happy
59,INC-831,2022-08-15 08:28:00,Medium,1276.31,2022-08-16 05:44:18.599999999,1277.8,2022-08-16 05:45:48,Closed,Authentication Setting Label Error Debug.,Happy
213,INC-832,2022-08-15 18:33:00,Medium,19.88,2022-08-15 18:52:52.800000,1080.21,2022-08-16 12:33:12.600000,Closed,Server Unresponsive Navigation Payment Account Option Compatibility.,Neutral
282,INC-833,2022-08-15 17:32:00,High,21.19,2022-08-15 17:53:11.400000,3413.16,2022-08-18 02:25:09.599999999,Closed,Billing Upgrade Upload Access Select Text button.,Happy
2,INC-834,2022-08-15 07:28:00,Medium,16.6,2022-08-15 07:44:36,48.88,2022-08-15 08:16:52.800000,Closed,Firewall Radio button Unresponsive Compatibility Upload.,Neutral
112,INC-835,2022-08-15 00:33:00,High,0.56,2022-08-15 00:33:33.600000,50.29,2022-08-15 01:23:17.400000,Closed,Domain Glitch Text button Renewal Integration Issue.,Neutral
274,INC-836,2022-08-15 20:16:00,Low,45.31,2022-08-15 21:01:18.600000,338.19,2022-08-16 01:54:11.400000,Closed,Cancellation Log Error message Permission.,Neutral
38,INC-837,2022-08-15 05:19:00,High,48.87,2022-08-15 06:07:52.200000,272.55,2022-08-15 09:51:33,Closed,Dropdown Layout Alert File Video.,Unhappy
172,INC-838,2022-08-15 11:16:00,High,506.09,2022-08-15 19:42:05.399999999,630.15,2022-08-15 21:46:09,Closed,Checkbox Upgrade Setting Trace Debug Download Restore.,Neutral
59,INC-839,2022-08-15 16:40:00,High,88.41,2022-08-15 18:08:24.599999999,3047.06,2022-08-17 19:27:03.600000,Closed,Chargeback Subscription Renewal Interface Subscription Compatibility Audio.,Neutral
122,INC-840,2022-08-15 23:56:00,High,53.96,2022-08-16 00:49:57.600000,75.0,2022-08-16 01:11:00,Closed,Offline IP Address Freeze Search Log License.,Happy
67,INC-841,2022-08-15 21:21:00,Low,282.0,2022-08-16 02:03:00,552.39,2022-08-16 06:33:23.400000,Closed,File Firewall Log Field.,Happy
286,INC-842,2022-08-15 05:06:00,High,7.96,2022-08-15 05:13:57.600000,218.77,2022-08-15 08:44:46.200000,Closed,Crash Authentication Usability.,Neutral
104,INC-843,2022-08-15 17:43:00,High,50.63,2022-08-15 18:33:37.800000,74.72,2022-08-15 18:57:43.200000,Closed,User Log Form Offline.,Unhappy
192,INC-844,2022-08-15 13:20:00,Low,57.11,2022-08-15 14:17:06.600000,322.8,2022-08-15 18:42:48,Closed,Audio Search Cancellation Video.,Neutral
194,INC-845,2022-08-15 01:55:00,Medium,7000.48,2022-08-19 22:35:28.800000,7007.36,2022-08-19 22:42:21.600000,Closed,Alert Database Down Hosting Account Checkbox.,Happy
258,INC-846,2022-08-15 10:09:00,Medium,212.29,2022-08-15 13:41:17.400000,213.75,2022-08-15 13:42:45,Closed,Invoice Authorization Security.,Happy
177,INC-847,2022-08-15 18:25:00,High,105.18,2022-08-15 20:10:10.800000,7103.05,2022-08-20 16:48:03,Closed,Select Renewal Field Layout File Database Backup.,Unhappy
84,INC-848,2022-08-15 11:27:00,Medium,75.61,2022-08-15 12:42:36.600000,365.18,2022-08-15 17:32:10.800000,Closed,Renewal Refund Navigation Profile Interface.,Happy
230,INC-849,2022-08-16 15:56:00,High,73.9,2022-08-16 17:09:54,127.35000000000001,2022-08-16 18:03:21,Closed,Subscription Alert IP Address Customization Button Billing Offline.,Happy
97,INC-850,2022-08-16 17:09:00,Medium,740.17,2022-08-17 05:29:10.200000,976.65,2022-08-17 09:25:39,Closed,Label Exception Radio button Authentication Option.,Happy
10,INC-851,2022-08-16 06:52:00,High,34.91,2022-08-16 07:26:54.600000,4229.73,2022-08-19 05:21:43.800000,Closed,Select Upload Text button Malfunction Permission Database Field.,Happy
189,INC-852,2022-08-16 05:37:00,High,246.71,2022-08-16 09:43:42.600000,2152.47,2022-08-17 17:29:28.199999999,Closed,Log Error handling Error handling Migration Navigation Warning Functionality Error message.,Unhappy
277,INC-853,2022-08-16 10:47:00,Urgent,171.7,2022-08-16 13:38:42,1422.0,2022-08-17 10:29:00,Closed,Upgrade Server Filter Issue Freeze.,Neutral
112,INC-854,2022-08-16 23:20:00,High,61.0,2022-08-17 00:21:00,820.73,2022-08-17 13:00:43.800000,Closed,Failed Patch Down Preference Compatibility Failed Failed.,Happy
113,INC-855,2022-08-16 10:32:00,Medium,22.92,2022-08-16 10:54:55.200000,43.36,2022-08-16 11:15:21.600000,Closed,Server Failed Failed Setting.,Neutral
9,INC-856,2022-08-16 18:50:00,High,344.78,2022-08-17 00:34:46.800000,7351.0599999999995,2022-08-21 21:21:03.600000,Closed,Error Functionality Video Form Checkbox Backup Error Warning.,Neutral
90,INC-857,2022-08-16 08:31:00,Medium,7.68,2022-08-16 08:38:40.799999999,179.23000000000002,2022-08-16 11:30:13.800000,Closed,Setting Problem Not working Glitch Feature Access Pagination Interface.,Unhappy
63,INC-858,2022-08-16 05:04:00,Medium,89.88,2022-08-16 06:33:52.799999999,325.86,2022-08-16 10:29:51.600000,Closed,Refund Text button Database Layout Database DNS Form.,Happy
42,INC-859,2022-08-16 01:57:00,Urgent,34.32,2022-08-16 02:31:19.199999999,122.84,2022-08-16 03:59:50.400000,Closed,Invoice Invoice Unresponsive Navigation Not working Offline DNS.,Happy
3,INC-860,2022-08-16 06:27:00,High,235.03,2022-08-16 10:22:01.800000,435.03,2022-08-16 13:42:01.800000,Closed,Authorization Server Authentication Installation Expiration Input Payment.,Happy
73,INC-861,2022-08-16 04:24:00,Medium,49.96,2022-08-16 05:13:57.600000,69.77,2022-08-16 05:33:46.200000,Closed,Code Offline Restore Upgrade Database Dropdown.,Neutral
267,INC-862,2022-08-16 19:19:00,Urgent,103.21,2022-08-16 21:02:12.599999999,2776.19,2022-08-18 17:35:11.400000,Closed,Hosting Menu Download Usability Functionality Layout Form.,Happy
183,INC-863,2022-08-16 18:30:00,High,258.5,2022-08-16 22:48:30,2569.2,2022-08-18 13:19:12,Closed,Server Button Invoice Offline.,Neutral
20,INC-864,2022-08-16 08:20:00,High,36.74,2022-08-16 08:56:44.400000,241.99,2022-08-16 12:21:59.400000,Closed,Code Warning Payment.,Happy
159,INC-865,2022-08-16 02:27:00,Low,27.67,2022-08-16 02:54:40.200000,127.39,2022-08-16 04:34:23.400000,Closed,Output Patch Pricing User Renewal Filter.,Neutral
295,INC-866,2022-08-16 04:27:00,High,198.89,2022-08-16 07:45:53.400000,257.23,2022-08-16 08:44:13.800000,Closed,Authorization Profile Preference Image Configuration Document.,Happy
151,INC-867,2022-08-16 03:39:00,Medium,10.63,2022-08-16 03:49:37.800000,363.51,2022-08-16 09:42:30.600000,Closed,Customization Permission Menu Firewall Authorization.,Happy
114,INC-868,2022-08-16 10:02:00,Medium,56.23,2022-08-16 10:58:13.799999999,267.4,2022-08-16 14:29:23.999999999,Closed,Database Option Preference Password.,Happy
221,INC-869,2022-08-16 15:51:00,Medium,66.43,2022-08-16 16:57:25.800000,2932.8799999999997,2022-08-18 16:43:52.800000,Closed,Unresponsive Down Code Chargeback Sort Debug Warning Invoice.,Neutral
185,INC-870,2022-08-16 22:16:00,Low,895.16,2022-08-17 13:11:09.600000,1949.6399999999999,2022-08-18 06:45:38.400000,Closed,Domain Design Upgrade Setting Interface Integration Debug.,Happy
271,INC-871,2022-08-16 02:38:00,Medium,37.08,2022-08-16 03:15:04.799999999,80.9,2022-08-16 03:58:54,Closed,Not Working Compatibility Functionality Menu.,Happy
155,INC-872,2022-08-16 08:37:00,Medium,15.01,2022-08-16 08:52:00.600000,200.85,2022-08-16 11:57:51,Closed,Upload Bug Audio Installation Expiration Password Renewal.,Happy
24,INC-873,2022-08-16 00:51:00,High,40.75,2022-08-16 01:31:45,181.22,2022-08-16 03:52:13.200000,Closed,Failed Account Authorization Customization Input Feature.,Happy
144,INC-874,2022-08-16 14:25:00,Medium,244.55,2022-08-16 18:29:33,318.57,2022-08-16 19:43:34.200000,Closed,Input Attachment Error.,Happy
27,INC-875,2022-08-16 20:28:00,Medium,349.98,2022-08-17 02:17:58.800000,3183.65,2022-08-19 01:31:39,Closed,Hosting Menu Image.,Happy
110,INC-876,2022-08-16 11:00:00,High,9.61,2022-08-16 11:09:36.599999999,7021.67,2022-08-21 08:01:40.200000,Closed,Dns Download Database Usability.,Unhappy
63,INC-877,2022-08-17 10:31:00,Medium,325.51,2022-08-17 15:56:30.600000,350.76,2022-08-17 16:21:45.600000,Closed,Firewall Warning Link.,Happy
284,INC-878,2022-08-17 02:45:00,High,12.9,2022-08-17 02:57:54,134.03,2022-08-17 04:59:01.800000,Closed,Permission Label Download Subscription Lag.,Happy
248,INC-879,2022-08-17 15:39:00,Low,27.59,2022-08-17 16:06:35.400000,36.53,2022-08-17 16:15:31.800000,Closed,Video Unresponsive Menu Usability IP Address Plan Problem.,Happy
59,INC-880,2022-08-17 18:16:00,High,40.21,2022-08-17 18:56:12.600000,72.64,2022-08-17 19:28:38.399999999,Closed,Freeze Offline Lag Restore Down Log Authorization.,Happy
28,INC-881,2022-08-17 02:40:00,Medium,325.47,2022-08-17 08:05:28.200000,427.18,2022-08-17 09:47:10.800000,Closed,Navigation Output Attachment.,Neutral
37,INC-882,2022-08-17 02:07:00,Low,1152.08,2022-08-17 21:19:04.799999999,1198.27,2022-08-17 22:05:16.200000,Closed,Button Refund Upgrade Renewal.,Happy
122,INC-883,2022-08-17 06:35:00,Medium,94.46,2022-08-17 08:09:27.599999999,419.27,2022-08-17 13:34:16.199999999,Closed,Design Sort Feature Attachment Link Radio button Glitch Filter.,Happy
8,INC-884,2022-08-17 03:55:00,Medium,54.36,2022-08-17 04:49:21.600000,1192.37,2022-08-17 23:47:22.200000,Closed,Usability File Usability Checkbox File.,Happy
241,INC-885,2022-08-17 10:49:00,High,203.2,2022-08-17 14:12:12,664.21,2022-08-17 21:53:12.600000,Closed,Refund Failed Security Billing Domain Profile Failed.,Happy
121,INC-886,2022-08-17 13:26:00,Low,309.55,2022-08-17 18:35:33,430.39,2022-08-17 20:36:23.399999999,Closed,Alert Permission Account Sort Exception Field.,Happy
